index,Total_assets,Total_liabilities,Equity,Liquid_assets,Deposits_and_short-term_funding,Long-term_funding,Net_income,Interbank_assets,Interbank_liabilities,Return_on_average_equity_(ROAE),Wholesale_funding,Growth_in_total_assets,Impaired_loans_/_Gross_customer_loans_&_advances,Loan_loss_reserves_/_Impaired_loans,Customer_loans_&_advances_/_Total_assets,Net_charge_offs_(NCOs)_/_Average_gross_customer_loans_&_advances,Unreserved_impaired_loans_/_Total_equity,Total_Common_Equity_/_Core_Tier_1,Total_Capital,Exchange_rate_from_original_currency,Gross_loans_&_advances_to_customers,Wholesale_funding_/_Total_funding_excluding_derivatives,Loans_&_advances_to_customers_/_Total_deposits_&_other_interest-bearing_liabilities,Financial_assets:_Available_for_sale_(AFS),Total_Earning_Assets,Unadjusted_leverage_ratio_(computed),Tier_1_Ratio,Interest_Expense,Tier_1_Capital,Long-term_borrowings_and_debt_securities_at_historical_cost_>_1_year,Impaired_/_Non-performing_loans_to_customers,Other_reserves,Interest_expense_on_customer_deposits,Interest_expense_/_average_interest_bearing_liabilities,Interest_expense_on_customer_deposits_/_Average_customer_deposits,Total_capital_adequacy_ratio,Interest_income_/_average_interest_earning_assets,Interest_income_on_bank_loans_(including_central_banks),Other_administrative_expenses,Interest_income_on_loans_/_Average_gross_customer_loans_&_advances,Other_interest_income,Effective_tax_rate,Total_net_trading_income_(losses)_and_fair_value_(FV)_gains_(losses),Savings_deposits,Total_equity_/_Risk-weighted_assets_(RWAs),Growth_in_net_customer_loans_&_advances,Net_loans_&_advances_to_customers,Net_gains_(losses)_on_other_securities_(including_FV_through_OCI),Customer_deposits_/_Total_funding_excluding_derivatives,Operating_revenue_after_impairments,Net_interest_income_(expenses)_/_Average_total_assets,Liquid_assets_(including_available_for_sale_&_held_to_maturity)_/_Total_assets,Impaired_loans_+_foreclosed_assets_/_gross_customer_loans_&_advances_+_foreclosed_assets,Financial_assets:_Held_to_maturity_(HTM),Risk_weighted_asset_intensity_(RWA_/_Total_Assets),Minimum_risk_assets,Gross_loans_&_advances_to_customers_/_Customer_deposits,Number_of_employees,Net_interest_margin_(average_interest_earning_assets),Loans_&_advances_to_customers_/_Deposits_&_short-term_funding,Profit_attributable_to_group_equity_holders,Interest_income_on_customer_loans_&_advances,Total_other_earning_assets,Total_equity_/_Total_liabilities_excluding_hybrid_capital_and_subordinated_liabilities,Capital_funds_/_Total_assets,Growth_in_gross_customer_loans_&advances,Capital_funds_/_Net_loans_&_advances_to_customers,Time_deposits,Non-interest_income_/_Operating_revenues,Net_interest_margin_(interest_earning_assets),rank_next_quarter
10,657183636,597008823,60174813,133394633,548306776,20899257,1624693,3912256,795733,10.71019232,39511786,-1.898656,0.478148355,402.3243526,55.998955,0.111314193,-9.014126891,58110342,68851057,1,375234377,6.941561,64.32762291,68891683,537231828,5.5335,12.84,3318644,58553502,16299257,1794177,-12062429,2641058,2.272059,1.985696,15.1,5.668392,732981,1717016,6.086597,49611,22.252854,140242,413175922,13.199123,-1.141029,368015966,-731,93.058439,6493396,2.624938318,33.28396,0.48487,85342106,69.371794,60250344,70.839806,74110,3.286983,67.11862448,1620768,5741655,169215862,10.15764969,9.856425123,-1.10517,17.60108772,52095840,37.8755,3.310311,2
11,553114006,505748103,47365903,91449028,442691605,45236467,1662861,4396578,833961,14.12738658,56797288,-0.183047,0.909135796,164.6651005,56.709972,0.037642657,-3.952370548,47034403,53960450,1,318437907,11.622537,63.66875504,41444415,466056082,5.663905,11.21,2623218,47034403,42203656,2895033,-10247637,1791866,2.112704,1.655321,12.86,5.265894,521266,1388107,5.817098,106641,16.417809,85054,311758265,11.290332,-1.062944,313670798,124,88.223111,5126138,2.56643007,33.129999,0.918036,91797637,75.848059,44640915,73.861092,58094,3.123853,70.85537527,1647575,4655243,152385284,9.422013564,9.111813017,-1.037786,16.06739114,27209258,32.411425,3.148239,2
12,535000000,473224000,61776000,98277000,438749000,18869000,1329000,2534000,1500000,8.518548193,45918000,-2.151389,0.514196643,288.909427,58.121308,0.126083629,-4.963092463,48867000,55753000,1,315638000,10.029443,68.11394199,66222000,452119000,6.526774,11.62,2472000,48867000,14129000,1623000,-15540000,1831000,2.119623,1.764949,13.26,5.390531,334000,1359000,6.245217,96000,17.759901,93000,147445000,14.68689,-2.042019,310949000,35000,89.923815,5069000,2.73701356,28.639065,0.559248,54942000,78.620564,27367000,76.666991,49452,3.360562,70.87172848,1324000,4978000,141170000,13.18636282,12.4328972,-1.986126,21.39128925,42148000,33.459187,3.405982,2
13,543997565.9,520039334,23958231.87,101358001.9,218170044.9,148934502.5,2201591.058,19059240.7,43097881.72,12.25216678,196554333.2,2.615253,1.95506138,55.70573092,47.215201,-0.011416102,9.386155288,21961357.38,27041056.02,0.142065629,259677644,53.491567,61.37894205,16285326.9,482862889.8,3.889408,20.6,4747833.333,24079413.85,130568542.1,5076857.331,2712324.42,0,1.511122,0,23.2,2.270671,0,1042618.091,0,8149594.828,20.311616,703793.1279,0,20.542974,-0.344996,256849543.5,-139628.5352,46.508433,5885352.828,0.844530661,22.713184,1.955061,22403011.83,21.438505,65273616.13,151.951695,20097,1.455472,117.7290602,2201591.058,0,226013346.3,4.656684074,5.423980315,-0.31375,11.48778405,19021398.5,42.606841,1.449513,4
14,538127000,484782000,53345000,317345000,411397000,9550000,1525000,67962000,32733000,11.62270047,46239000,4.065124,2.572580158,101.3034411,26.987124,0.241420134,-0.093729497,52216000,55237000,1,149111000,10.667051,32.55968809,40215000,344523000,6.535308,13.92,5606000,52216000,7279000,3836000,-670000,3729000,5.100218,4.031204,15.56,9.268067,2055000,1186000,9.452527,1908000,29.917279,1578000,87508000,18.335333,-2.060291,145225000,0,86.442817,4419000,1.590549196,61.001399,2.57258,10920000,54.06549,140933000,39.79392,4910,3.217088,35.30045187,1523000,3563000,199298000,11.0557065,10.33510677,-2.182527,38.29643656,75377000,52.512449,3.174915,4
15,468779830,419843340,48936490,120554770,376458932,19730790,1902921,4997585,521714,15.34685292,22434882,0.822884,1.598416991,297.2343392,63.958461,0.638658689,-20.27899835,47575902,52201040,1,314779687,5.662661,75.10881037,75200822,390340627,5.24779,13.17,3320820,47575902,19730790,5031492,-12350687,2934971,3.33773,3.165661,14.45,11.13718,539755,2441258,12.388911,4208,19.465676,-2161,225546976,13.54652,1.060693,299824365,-12538,94.337339,7161479,6.457732076,25.716714,1.611385,0,77.061268,39797687,84.220899,59940,7.937693,79.64331286,1902984,9695915,90516262,11.65589289,10.43912022,1.110282,16.32171888,79176656,20.207173,7.933474,3
16,399387668,372649926.9,25783744.17,61747062.59,309656744.4,29497169.34,716751.2137,5565797.33,3580192.713,11.28185369,50968795.57,2.400743,0.886920484,95.90969929,71.036746,0.022600648,0.402607396,24442445.79,29413891.52,0.000743605,286146085.6,15.067649,83.2334913,28720946.82,367344195,5.075943,15.81,2347273.279,25396416.67,26171585.5,2537888.247,15901703.39,1828302.411,2.746322,2.554607,18.32,4.635372,35974.12375,369868.3943,5.06549,165332.397,29.056577,44389.50178,0,16.054849,1.343464,283712004.6,-9177.57318,84.932351,2164529.37,1.900180517,22.722064,0.88692,29002058.52,40.211022,13478975.02,99.599187,8376,2.180576,91.62145171,724317.3948,3599659.549,83632190.48,6.963341191,7.288489441,1.343289,10.2601679,171492514.6,17.62095,2.161414,3
17,453547912.5,421495068.3,32052844.2,199742623.7,296088274.9,79610742.61,4960147.946,122445839.4,148322449.3,20.84677796,227933191.9,6.897134,7.889152188,71.64222617,38.725887,2.121820377,12.99354273,27548932.34,35804951.17,0.199720398,186162277.3,60.669094,46.64749926,72440315.39,389474136.2,6.983693,14.64,25686311.35,32289444.97,55387616.64,14686625.38,9809677.553,8355402.893,9.46797,7.565266,16.24,13.550546,9661917.413,2272098.732,14.669723,1257162.611,8.25418,9525.664363,39296806.08,15.450413,2.609987,175640452,-137555.2269,39.330906,11153286.74,3.759407639,46.059477,7.889152,9159171.042,49.25677367,88805819.79,125.984663,86430,4.523012,59.32029967,4960147.946,20212257.26,213833684.2,7.604559725,9.453690378,2.706395,18.24912419,87171558.9,20.326583,4.345869,1
18,379811073.1,355248555.1,24562517.92,63478645.04,282415440,40541641,1932833.943,8375166.847,3750276.746,10.64014142,44772108.87,2.736638,0.397776497,154.9252543,68.080602,0.084429776,-2.314269701,21802701.23,27055102.03,0.000743605,260181048.2,13.842594,79.91387596,37914564.61,346769714.9,4.782238,15.75,6515812.978,23404596.26,19855635.7,1034939.059,15525246.65,5200113.202,2.673213,2.488674,18.21,4.340573,187537.1865,530575.568,4.878546,53587.15229,23.803126,338472.6466,0,16.533594,1.626458,258577666.3,44133.70165,86.157406,5219223.851,1.655223858,22.632392,0.397776,23360687.92,39.11452,43638436.91,93.366909,13322.5,1.914376,91.55932349,1932696.376,9444008.346,88192048.6,6.990196842,7.484210983,1.61782,10.99316211,157681145.2,17.813662,1.900392,3
19,366251931,320936749,45315182,161338262,316443598,90482,882579,1065238,5449286,7.844308023,12039768,-2.137348,0.5995097,198.3491064,48.431021,0.080219874,-2.335724923,39274523,41599623,1,179514193,3.803625,56.04271402,145273951,328151829,8.214666,18.04,1740705,39274523,64182,1076205,-6618238,1546853,2.16906,2.034012,19.11,4.886474,139220,719260,5.41682,33549,11.222932,-31891,233792135,20.813749,2.144604,177379550,-18267,96.196375,2484666,2.494922822,44.05117,0.601612,0,59.444749,14722747,58.954859,27569,2.82351,56.05408077,882579,2405583,150772279,14.12081848,12.37986155,2.134898,25.56184295,26345181,13.027274,2.853554,1
20,376640121.9,353218224.2,23025203.03,56396017.65,286803723.1,24093282.33,691453.7709,6570029.964,2988318.809,12.03256504,37031141.93,1.269904,0.363454228,160.7086467,67.276633,0.019909801,-2.442484395,22659615.07,25276547.54,0.000743605,254879548.2,11.908881,80.30020217,26119261.73,333564115.1,4.773876,15.75,2273347.786,22784801.47,20403852.56,926370.4949,7667660.131,1866740.098,2.889725,2.759767,17.47,4.540504,126279.7484,284132.9661,5.130457,37369.12677,19.514403,114860.9497,0,15.9151,1.780075,253390790.7,2811.570588,87.982606,1748207.97,1.582749664,22.311046,0.363454,27636334.95,38.412052,13853997.34,93.162693,11915,1.896542,88.34989587,687806.3882,3240128.008,80173324.36,6.580030249,7.092880247,1.805785,10.54285861,239116878.9,21.752541,1.888296,4
21,332680828.3,313183827.4,18421136.84,56848539.23,260895214.7,23701960.19,609838.6581,1621988.454,1534934.614,13.49313376,36036420.75,0.470467,0.399498428,141.6158016,71.211896,0.026246831,-2.150310842,17753547.59,21263857.79,0.000743605,238256267.6,12.70914,82.68571887,27117004.92,301720721,4.557249,14.26,2093677.197,18686725.79,19028276.22,951830.0437,9742108.445,1640981.613,2.894317,2.656886,16.22,4.603942,97562.46608,399898.1395,5.023906,30089.97721,26.269234,138722.4912,0,14.055035,-0.938686,236908325.9,49880.28126,87.281704,1627029.352,1.666833348,22.728852,0.399498,18765993.34,39.396418,18240235.59,96.271036,13690,1.938692,90.80592994,597371.3763,3006473.925,64812395.08,5.950248524,6.942035384,-0.929047,9.748420928,209217299.5,18.850336,1.945145,3
22,301828000,288159000,13669000,112754000,286001000,0,209000,135000,5514000,6.142316594,32514000,-8.356738,0.034936241,385.7142857,13.258876,-0.0025005,-0.292632965,31765000,31820000,1,40073000,11.368492,13.99260842,97192000,276449000,10.400024,34.72,1361000,31765000,0,14000,-18144000,875000,1.815299,1.332676,34.78,2.660947,236000,215000,4.20084,27000,22.878229,-22000,183472000,14.941901,0.459383,40019000,-22000,88.631508,539000,0.676828602,83.419696,0.034936,139030000,30.308984,15427000,15.8087,1097,0.750063,13.99260842,209000,420000,236430000,4.743561714,4.528738222,0.405903,34.15627577,45419000,-3.288201,0.77286,1
23,357188289.5,327856614.4,29331675.13,82417812.56,276767926,35833758.54,3231625.032,29762931.24,28107022.04,14.94708655,74759029.12,-1.98597,2.106079234,92.40969364,60.399168,-0.024831345,1.199115385,22695515.18,29332652.96,1.059399486,220020846.1,23.325817,67.82120022,10960174.96,314738905.4,5.890191,16.1,9582615.83,25237014.55,29179466.97,4633813.35,1981976.468,5274750.039,3.908643,2.847559,18.7,6.433208,0,1201016.831,6.986014,118598.713,18.000004,334914.3158,83739172.94,18.706347,0.618162,215738753.4,-3820.194545,76.505632,8072789.347,2.122798568,36.232898,2.106079,48700315.46,43.8986,81155961.84,89.731233,45886,2.505628,77.94933341,2446738.201,11489823.06,99000152,9.077997533,9.541455872,0.667015,15.7973301,42863303.19,30.013725,2.524974,4
24,378481958.7,345151390.1,33330568.63,179185058.8,175831487.5,83630183.32,2599584.462,47392835.09,53837461.61,10.39379658,141879335.9,1.699624,11.67479329,76.75619649,30.16613,0.116445684,10.21060753,22297184.63,30100859.72,0.199720398,125411658.3,53.767965,44.95642259,57936619.32,321777259.1,5.530053,13.44,23829985.95,25305373.26,45914842.43,14641551.88,15545428.28,18020819.41,12.149663,20.013897,16,13.855382,0,2375878.443,20.513374,33131016.6,-14.332998,876630.9437,25430526.85,17.707975,-0.072406,114173360,254626.331,46.232035,10025204.02,3.304219449,60.425035,11.674793,19431553.42,49.731166,163318670.1,102.801475,86102,5.03086,64.93339823,2559654.562,16183832.13,207603899.1,9.942225242,11.42443272,-0.028834,37.87172134,88056937,37.460472,4.928171,1
25,379726520.8,359730838.6,19995682.16,124135898.6,236404335.7,55364002.08,972174.9996,9762536.701,21980543.28,19.82665958,115113034.3,-0.921524,0.269217362,118.5826772,51.190481,-0.000889457,-0.487892278,15959727.46,18454054.95,0.091861948,195006381.2,38.985525,62.45987123,3363547.68,310853576.2,3.599607,20.6,2302244.15,17362367.55,52026014.46,524991.0349,1993588.004,1453623.471,2.921218,3.244648,21.9,4.448235,821429.5423,273013.7106,4.893139,193736.8491,18.49199,238289.8941,0,23.677959,-1.234912,194383832.8,372040.8909,59.828149,1928825.33,1.179805333,32.690869,0.269217,1032315.554,22.239296,59389484.52,110.388071,17210,2.182959,82.22515557,971991.2757,2400444.573,116469743.4,5.610573306,6.144861763,-1.23883,12.00391485,31910452.45,41.615825,2.204726,4
26,337990422.5,319273826.1,18716596.39,76776471.07,196963500.1,88183428.51,730118.7657,2645256.665,12447477.73,15.89468869,159444416.3,-2.026712,0.293710875,36.19909502,63.329084,0.002269275,2.145307661,15446311.03,19564298.45,0.091861948,214274057.5,55.678913,75.30335142,1269440.265,270197498.8,4.39834,21.2,2820253.677,16942834.03,84178431.29,629346.2083,1480171.574,916965.9686,3.867662,2.849029,24.5,5.775058,744632.9535,228919.9753,4.227188,654516.3821,23.465267,95536.42631,0,23.449167,-0.251417,214046239.8,18739.83747,43.918243,1487704.254,1.311028771,22.715576,0.293711,0,23.615386,44891188.79,170.375078,11889,2.047713,108.6730484,730302.4895,2267336.61,56151258.98,5.936710096,6.722555465,-0.255032,10.61527343,20846191.65,24.776193,2.05403,3
27,325815993.7,296003191.9,24318295.97,61007741.44,267675792.8,21729293.1,1183485.223,22014057.39,41728335.28,19.98122281,57963122.61,-1.338208,2.989039723,127.1119738,68.759872,0.042931167,-7.760496148,18822099.82,25838597.97,0.274725288,232878719.3,20.415978,78.9088809,13643324.29,293197095.6,6.146875,17.91,4807610.125,24336173.72,16234787.33,6960837.428,6864261.325,0,6.694271,0,19,9.511886,0,209379.9553,0,18866228.94,14.967633,294275.5638,6694207.058,17.898492,-0.372767,224030661.5,29332.96847,79.584022,2403241.326,2.687939541,28.267937,2.98904,31093719.65,41.700792,25081082.82,103.067643,29000,3.01399,83.69477837,1093569.834,0,69166434.15,8.215551937,9.150195911,-0.291919,13.30746494,180088044.3,22.077862,3.032216,3
28,328468000,301351000,27117000,212874000,285662000,1275000,756000,31987000,41678000,11.13279093,43678000,-5.782128,0.102522679,578.7878788,9.741284,-0.00319642,-0.582660324,20596000,20720000,1,32188000,15.221467,11.02766826,76909000,202994000,4.662218,17.39,3650000,20596000,1275000,33000,-4226000,1818000,4.844575,2.928426,17.65,8.844817,1204000,1041000,5.906984,1877000,19.574468,174000,14242000,20.786797,5.880212,31997000,-19000,84.774002,3240000,1.130714495,80.336897,0.108729,51007000,39.715589,100812000,13.231987,44408,1.939269,11.20099978,756000,462000,170997000,8.998476859,8.255598719,5.944309,84.74857018,993000,70.571956,1.994789,1
29,299294827.8,282410648.9,15918951.3,47196991.46,241060628.2,23136824.09,266374.1909,2958756.048,1417628.691,6.754741956,28147456.32,1.501937,0.428474951,204.0204801,75.091817,0.033349821,-6.347969818,11056551.31,18406673.73,0.000743605,226727926.2,10.693013,85.84335221,25477578.19,281396945.7,4.243977,16.98,1720820.997,16483860.6,19925909.35,971472.3703,1092064.284,1488027.266,2.615415,2.537327,18.96,4.515387,45852.91646,339559.7972,4.969007,39471.29816,24.689588,55326.44444,0,16.397079,0.455214,224745923.6,-21038.81688,89.306987,1314391.031,1.937126526,20.746687,0.428475,14896771.02,32.437603,6809462.601,96.445179,0,2.157166,93.23211563,256540.7581,2808614.014,56651022.12,5.681992211,6.391646052,0.565389,8.511774424,198394091.2,13.617997,2.14669,3
30,323019439.8,290277411.3,29813573.77,155011009.7,246819549.4,16754860.52,1160430.755,25014656.2,25772622.15,15.84925092,46841961.85,3.50818,5.369680138,53.67088827,40.316264,0.234353344,11.18915675,22657589.92,27444519.75,0.272294074,134093895.2,17.97149,46.79390421,45409107.69,232920528.4,6.611452,16.1,3203882.875,25690945.91,13724036.87,7200413.255,4545896.201,0,4.692206,0,17.2,7.687464,0,194499.1127,0,11528315.72,6.620042,479395.229,4260179.662,18.68436,-0.885097,130229369.4,40008.44063,82.02851,1734564.989,1.540431993,48.354985,5.36968,1184992.225,49.397748,73070625.93,62.718143,0,2.442252,52.76298809,1078402.165,0,102691159,10.27434115,10.16793214,-0.925404,25.22042268,117281778,35.616661,2.423512,2
