index,Total_assets,Total_liabilities,Equity,Liquid_assets,Deposits_and_short-term_funding,Long-term_funding,Net_income,Interbank_assets,Interbank_liabilities,Return_on_average_equity_(ROAE),Wholesale_funding,Growth_in_total_assets,Impaired_loans_/_Gross_customer_loans_&_advances,Loan_loss_reserves_/_Impaired_loans,Customer_loans_&_advances_/_Total_assets,Net_charge_offs_(NCOs)_/_Average_gross_customer_loans_&_advances,Unreserved_impaired_loans_/_Total_equity,Total_Common_Equity_/_Core_Tier_1,Total_Capital,Exchange_rate_from_original_currency,Gross_loans_&_advances_to_customers,Wholesale_funding_/_Total_funding_excluding_derivatives,Loans_&_advances_to_customers_/_Total_deposits_&_other_interest-bearing_liabilities,Financial_assets:_Available_for_sale_(AFS),Total_Earning_Assets,Unadjusted_leverage_ratio_(computed),Tier_1_Ratio,Interest_Expense,Tier_1_Capital,Long-term_borrowings_and_debt_securities_at_historical_cost_>_1_year,Impaired_/_Non-performing_loans_to_customers,Other_reserves,Interest_expense_on_customer_deposits,Interest_expense_/_average_interest_bearing_liabilities,Interest_expense_on_customer_deposits_/_Average_customer_deposits,Total_capital_adequacy_ratio,Interest_income_/_average_interest_earning_assets,Interest_income_on_bank_loans_(including_central_banks),Other_administrative_expenses,Interest_income_on_loans_/_Average_gross_customer_loans_&_advances,Other_interest_income,Effective_tax_rate,Total_net_trading_income_(losses)_and_fair_value_(FV)_gains_(losses),Savings_deposits,Total_equity_/_Risk-weighted_assets_(RWAs),Growth_in_net_customer_loans_&_advances,Net_loans_&_advances_to_customers,Net_gains_(losses)_on_other_securities_(including_FV_through_OCI),Customer_deposits_/_Total_funding_excluding_derivatives,Operating_revenue_after_impairments,Net_interest_income_(expenses)_/_Average_total_assets,Liquid_assets_(including_available_for_sale_&_held_to_maturity)_/_Total_assets,Impaired_loans_+_foreclosed_assets_/_gross_customer_loans_&_advances_+_foreclosed_assets,Financial_assets:_Held_to_maturity_(HTM),Risk_weighted_asset_intensity_(RWA_/_Total_Assets),Minimum_risk_assets,Gross_loans_&_advances_to_customers_/_Customer_deposits,Number_of_employees,Net_interest_margin_(average_interest_earning_assets),Loans_&_advances_to_customers_/_Deposits_&_short-term_funding,Profit_attributable_to_group_equity_holders,Interest_income_on_customer_loans_&_advances,Total_other_earning_assets,Total_equity_/_Total_liabilities_excluding_hybrid_capital_and_subordinated_liabilities,Capital_funds_/_Total_assets,Growth_in_gross_customer_loans_&advances,Capital_funds_/_Net_loans_&_advances_to_customers,Time_deposits,Non-interest_income_/_Operating_revenues,Net_interest_margin_(interest_earning_assets),rank_next_quarter
253,14402674,12842641,1560031,2548839,12566164,50841,42111,207836,128192,10.636935,181045,3.180071,2.161519,55.318513,71.140074,0.045877,6.420001,1340460,1442118,1,10370070,1.434928,81.208441,1430131,12741457,6.618943,13.546,5607,1340460,50841,224151,-50712,5541,0.181626,0.182391,14.5733,3.447099,183,10213,4.181487,135,22.321626,-21,8958410,15.764859,-2.089139,10246073,-21,98.565072,147183,3.094454,21.892622,2.177913,604284,68.706846,2943527,83.387772,2437,3.342903,81.536999,42111,109603,2495384,12.147274,10.831537,-2.161047,15.225648,1535770,22.505174,3.51381,4
254,14089361.86,11784408.15,2304953.719,5824318.821,11110433.27,0,195.105821,3233819.465,2137529.776,0.033961,3690168.675,-2.919597,0,0,53.250851,0,0,1971074.748,2112576.072,3.306878,0,33.213544,67.177999,1800433.213,13207678.66,8.811649,17.12,19986.77262,1974222.896,0,0,442804.2357,0,0.705017,0,18.32,2.540528,0,11160.71436,0,0,0,7334.656132,0,19.983452,-0.449265,7502705.075,2678.571446,66.786456,31177.24888,1.800083,45.7404,0,620211.6442,81.865399,790066.1427,0,0,1.942209,67.528465,132.275133,0,5704973.582,19.559351,0,-100,30.721636,0,37.322469,1.956605,4
255,12860946,11231894,1629057,1648918,11037084,30589,77417,12870,198524,19.242762,329113,0.601728,0.915589,135.191023,80.876119,0.002837,-2.083046,1254596,1380563,1,10531796,2.973642,94.24078,1420297,11962167,7.751163,13.4036,7570,1254596,0,96428,-3075,4856,0.273809,0.186477,14.7494,3.639783,46,8421,4.110878,298,24.424031,59,7866920,17.404182,0.853266,10401434,59,97.026358,170952,3.32569,12.821125,0.928326,0,72.779615,1636048,98.074565,1144,3.433279,94.24078,77417,107965,1560733,14.543464,12.904541,0.505735,15.955935,1675170,21.204305,3.603298,4
256,13125069,11535010,1590059,1904014,11077301,278381,48908,294034,108924,12.41334,1008488,1.631296,0.83729,104.272453,74.041096,0.008906,-0.220558,1126120,1199099,1,9803536,8.880911,84.992324,1217276,11989077,7.211272,10.5296,10483,1126120,278381,82084,-38846,7055,0.369952,0.278999,11.212,3.152703,83,9301,3.73582,1162,24.910568,899,7911330,14.867569,-0.035787,9717945,198,91.119089,126584,2.766478,17.917506,0.863198,447902,81.483876,1959467,94.745841,1171,2.897506,87.728455,48908,91651,2271132,13.784635,12.114672,-0.19703,16.362091,963004,19.300431,3.084613,4
257,14229718,12541303,1688412,3264383,11986239,80203,120790,20004,158835,28.868356,297562,4.671101,3.494655,41.984711,68.063527,-0.005676,11.803162,1429465,1515894,1,9829468,2.466029,80.253916,1715586,11850868,4.995467,14.7437,10236,1429465,80203,343506,3485,9581,0.346569,0.33331,15.6352,3.409714,321,15906,4.062476,75,23.473622,365,8538440,17.414532,-2.126593,9685248,-43,97.533971,422861,2.821292,25.049484,3.689628,300088,68.135012,3543263,83.520845,3752,3.116895,80.803061,117564,100922,2165620,13.462808,11.865393,-2.140988,17.432822,1566270,76.507233,3.348746,4
258,9188161.322,8335797.855,852363.4672,2308841.066,3716863.946,227044.6031,76657.18692,1053698.274,539932.764,37.639734,1516337.517,5.629017,1.992353,239.964518,58.106326,0.17281,-18.34373,850376.0007,931513.8519,0.17554,5606968.905,20.604602,69.127316,1106839.741,8046907.974,10.138197,15,144339.5288,931513.8519,145906.7519,111710.6387,10379.86897,72349.07875,7.635369,12.039399,15,17.435213,3579.440702,34371.65351,14.884925,130367.0536,40.408585,0,0,13.726152,0.392256,5338903.009,0,32.986808,190966.172,8.848146,25.161589,1.992353,3046.325042,67.584547,126445.8361,230.970333,2719,10.787166,143.63999,76657.18692,208223.0047,2708004.965,10.325846,10.159827,0.409311,17.48489,2212735.953,5.133977,10.547434,2
259,13479879.78,11503870.89,1676008.873,2211179.229,8810479.826,2746222.662,51254.67284,1001927.521,960189.0579,12.060177,3406411.705,3.178397,2.521751,132.715671,69.497611,0,-4.77113,1624754.2,2040893.232,0.274725,9692581.792,30.261186,83.223257,281039.0247,12490021.49,9.531016,19.46,45482.96926,1924754.215,2446222.647,244422.8141,699165.1441,0,1.629304,0,20.64,3.771513,0,8592.308112,0,0,0,5406.868396,0,16.947242,1.753175,9368194.414,0,69.738814,73656.32228,2.127614,29.592484,2.521751,1758769.866,73.365396,867204.1633,123.467806,0,2.307616,106.330127,51254.67284,0,3121827.076,14.569086,14.65895,2.312721,21.09274,0,19.9025,2.271962,3
260,12568702.74,11404243.04,1164459.705,3675653.613,11071572.19,87311.27407,10764.81435,636541.1893,1625282.561,3.717787,1712593.836,3.107335,3.304958,111.829835,55.053351,0,-2.412402,0,976280.7084,0.001631,7185046.208,15.347358,62.497827,1424581.153,10485154.87,5.112503,10.461408,72568.44668,683039.8075,0,237462.7614,819415.4956,53928.47538,2.650403,2.314955,14.952673,6.68327,331.392884,53684.86468,8.102014,0,45.587593,18056.18223,0,0,-1.270378,6919491.994,6143.520649,84.652642,142338.087,3.22414,39.717686,4.015678,1293366.017,0,1568655.849,76.062099,5532,3.939982,62.497827,10764.81435,146314.9617,3565662.871,10.289535,9.959429,-1.062705,18.090504,3473120.392,40.635192,3.876158,2
261,13012359,11753787,1258576,1829216,11528198,50000,-17931,80038,126763,-7.731387,660628,102.246236,0.515803,180.803859,80.166878,0.056324,-3.487036,1099112,1202335,1,10529802,5.705793,90.096939,1152493,11915654,6.947306,11.8848,7012,1099112,50000,54313,-9576,5298,0.324556,0.258327,13.0009,3.908016,74,6909,4.288909,919,21.182418,1187,6889470,13.609074,126.47914,10431602,1187,94.294207,56381,3.280463,14.057528,0.515803,0,71.071395,1650445,96.448221,857,3.663397,90.487707,-17931,81382,1484052,10.707838,9.672159,126.4382,12.065031,1540320,-10.50582,2.734571,3
262,15242002.14,13937907.87,1304094.264,8466892.372,13464304.05,65528.24285,49709.0763,250691.9426,2235951.249,14.9239,2554019.495,5.647299,11.598791,94.008342,26.94374,0.158402,2.456358,872122.4808,1245642.305,0.006553,4609362.594,18.870919,30.415194,6493311.292,13268900.88,4.139576,16.25,101081.5346,942694.3932,0,534630.3141,236837.719,83599.87067,3.069488,3.065263,21.47,6.825495,3374.992831,30391.24546,5.707991,0,40.39334,17686.01377,3684342.243,22.47702,2.429541,4106765.499,13914.92237,81.097138,153740.4696,3.092941,68.114913,11.598791,1915184.197,38.06521,1284661.654,41.995638,0,3.714222,30.501135,49792.92624,65204.46125,9162135.384,9.400653,8.985844,1.767011,33.350395,2475378.671,26.567353,3.594141,1
263,10156245,8964955,1191294,1832780,8821337,50000,32620,120127,202246,10.90953,252246,4.406729,0.509941,353.453187,70.555456,0.077698,-7.917021,916200,1008945,1,7297312,2.843382,80.774578,945861,8827091,7.289581,12.3652,2875,916253,50000,37212,29560,2639,0.13322,0.126484,13.6161,3.574901,173,3611,4.227022,155,20.031379,53,6668220,16.076992,0.900571,7165785,53,97.156618,93511,3.294095,22.631317,0.593909,467059,72.959357,2038090,84.66452,954,3.500821,81.232414,32620,76804,1661306,13.288349,11.72967,0.812503,16.624752,521351,12.487574,3.76541,4
264,7037264,6323769,713498,1216547,6270185,0,21922,5334,0,12.427913,5000,1.3756,0.31709,129.838122,79.676974,-0.00351,-0.746603,607566,639389,1,5630259,0.079742,89.424459,749218,6361631,6.285564,11.1432,4849,607566,0,17853,14069,4624,0.311606,0.303486,11.7269,3.71846,170,2666,4.098849,231,28.499674,0,2284400,13.086109,6.09415,5607079,0,99.920258,59321,3.250925,17.287216,0.31709,0,77.477994,1154659,89.865806,450,3.426013,89.424459,21922,56049,754552,11.282802,10.138855,6.04716,12.72495,765665,4.817279,3.571788,3
265,11544995,10026361,1518635,1452680,9835586,8071,28015,111953,134465,7.426172,299867,1.80698,0.539369,140.268488,68.145798,-0.003547,-1.133781,968486,1029255,1,7927405,3.046297,79.923843,337679,9663937,6.452559,12.0943,8825,968486,8071,42758,-6817,8497,0.361381,0.357797,12.8532,3.362867,260,6812,3.964281,833,24.806077,-194,6957560,18.964476,1.589314,7867429,-194,96.953703,88641,2.64665,21.913019,0.540699,1082328,69.361555,2186711,83.063489,978,3.093297,79.989428,28015,77960,1796508,15.146423,13.154055,1.567222,19.302812,1108900,13.986276,3.223721,2
266,12065711,10540984,1524736,6161179,10088860,0,55096,19659,548604,14.451088,548604,10.995527,0.730127,160.080327,44.133272,0.002462,-1.550104,1104130,1174022,1,5387967,5.43772,52.780919,5077610,10454048,7.973228,18.0932,1803,1104130,0,39339,115798,1712,0.07459,0.074601,19.2385,2.963243,159,4973,4.993794,95,16.457923,728,7432690,24.985629,2.631316,5324993,728,94.56228,117395,3.091921,51.063539,0.734825,0,50.576812,6104556,56.476126,1389,2.91173,52.780919,55096,66436,5129055,14.464848,12.636935,2.530256,28.633578,483686,23.182378,3.402179,2
267,11920539,10576942,1343601,3118027,10305614,99900,53673,663913,29234,15.794608,129134,6.513631,0.980687,199.903816,66.265041,0.010013,-5.875182,1121997,1316420,1,8057104,1.241015,76.637279,1228559,9863991,4.539893,12.1399,11090,1121997,1576,79015,17152,9826,0.443581,0.398222,14.2436,3.672502,406,5765,4.459664,177,22.955573,-30,6923510,14.537673,1.118918,7899150,-30,98.758985,164057,2.896491,26.156762,1.117859,0,77.531737,2448250,78.404107,1882,3.256558,76.648999,53673,89412,1964841,12.822316,12.096139,0.939248,18.254179,1380430,44.288729,3.418433,4
268,13312699.73,10295250.5,3017449.232,3739113.849,8470428.82,977274.1382,36959.23622,733556.1904,168001.7126,4.921494,1264897.795,-3.433422,3.255197,168.925557,63.741688,1.089238,-6.676829,2623414.583,2711063.017,6.90E-05,8979510.2,13.388416,89.408645,2120204.052,11778613.5,19.066112,24.86,82239.01855,2623414.583,975558.5192,292300.777,32254.87177,52380.18022,3.37054,2.513148,25.69,10.408361,3429.659559,53051.26173,11.625629,0,30.114747,9707.864221,2764095.476,28.594239,-3.508428,8485739.484,0,86.611584,202090.7869,6.736252,28.71368,3.889164,83452.09841,79.267523,684857.6598,109.736331,25027,7.884344,100.180754,35810.38914,265641.0877,3292874.014,29.314023,22.678832,-3.447976,35.579278,3758422.866,20.13084,7.990224,2
269,11666778,10527623,1139154,3549661,10276970,4217,9835,234911,0,3.445908,344217,5.964949,0.460504,370.545381,63.033041,0.083836,-8.182476,1110711,1211213,1,7481589,3.348028,70.783186,2763338,10849851,7.882067,13.8619,9201,1110711,4217,34453,28443,9133,0.366024,0.385618,15.1162,2.280626,45,10310,3.076942,120,22.209919,7505,7027460,14.216849,2.786616,7353925,2592,96.651972,64478,2.08502,31.959466,0.460504,178979,68.679665,3043699,75.290446,565,2.032013,71.557327,9835,56741,3495926,10.820618,9.764084,2.896555,15.490422,1438680,27.836386,2.244844,2
270,13941901,12153990.26,1696361.453,2351995.236,8950821.335,2869718.226,55516.4303,0,64671.35961,13.186966,2842840.293,1.267711,0.528638,144.214876,76.490298,0.005539,-1.480661,1432511.695,1702699.481,0.117371,10746009.08,24.237724,90.956323,0,13711854.06,11.093151,18.7,16784.03707,1546596.199,2654929.5,56807.51008,0,0,0.569307,0,20.6,2.124577,0,17136.14973,0,0,20.770519,4460.093766,0,20.540771,2.999558,10664201.57,1643.19244,75.762276,107276.9922,1.602826,16.869975,0.53407,0,59.235173,31807.51081,120.929864,877,2.095168,119.142157,54342.72142,0,3047652.493,14.100213,13.70796,2.898502,17.921175,0,45.063879,2.082347,4
271,9450338,8528213,922117,503365,7982513,464994,61885,19170,0,28.919187,524994,0.426825,0.045194,722.442748,91.71528,0.000757,-2.652809,913718,913718,1,8695796,6.21478,102.603099,230546,8929613,3.196096,0,6379,913718,464994,3930,-51,5769,0.300299,0.304821,0,3.408631,130,1544,3.370563,3535,26.35193,1652,2245100,0,-0.551148,8667404,0,93.78522,112839,3.014128,5.326423,0.045194,0,0,484195,109.760577,390,3.130162,108.579892,61885,73470,262209,10.812536,9.757503,-0.531237,10.638906,419023,37.937781,3.187576,3
272,10740172,9312504,1427671,3195249,9197802,5227,40638,46073,210132,11.428005,219379,2.0396,0.335145,411.03916,62.620059,0.004518,-4.979298,1094260,1167200,1,6819445,2.38377,73.079222,2796955,9745996,7.448703,15.0554,3850,1094260,5227,22855,5396,3759,0.169284,0.16904,16.059,2.724429,104,6640,3.659189,65,22.825075,25,6586800,19.642674,-0.483356,6725502,25,97.61623,105634,2.576999,29.750445,0.397803,0,67.673134,3014858,75.909513,1285,2.623149,73.120752,40638,62566,3020494,15.330694,13.292813,-0.579818,21.227724,1022470,30.97618,2.863637,3
273,9232171,7862766,1369407,1523144,7785137,27679,34596,102057,2777,10.235533,780456,4.702296,1.851407,81.089268,74.573738,0.002146,1.787051,914655,914655,1,6989711,9.989433,88.121556,1055115,8164199,6.507391,0,6854,914655,27679,129408,62413,5041,0.359883,0.294888,0,3.533631,127,3637,3.908711,617,21.968603,-205,2726350,0,2.760474,6884775,-205,90.010567,83048,3.047804,16.865513,1.884212,33909,0,1254641,99.393532,664,3.246784,88.43486,34596,67399,1279424,17.416356,14.83299,2.715671,19.890367,1543160,16.626252,3.405955,3
274,8812580,7666946,1145634,2037887,7576884,0,34133,4290,190678,11.985686,190678,5.624203,0.629961,240.34786,63.951453,0.006507,-4.416245,921284,975886,1,5722416,2.516575,74.381144,1057812,7366319,8.806718,16.5665,2317,921288,0,36049,9405,2251,0.126102,0.125764,17.5482,3.378163,105,5043,4.323613,475,23.123874,-114,5686970,20.60063,-1.325973,5635773,-114,97.483425,90581,3.124567,28.938109,0.899239,512307,63.104789,2367016,77.474362,953,3.328269,74.381144,34133,62296,1730546,14.942508,12.999984,-1.409711,20.327895,613026,21.044941,3.717299,3
275,10307351.08,9181570.664,1125780.412,3425110.537,8876266.85,0,19439.41625,210760.7915,1464333.158,7.030293,1464333.158,0.302634,2.219487,165.248479,58.761861,-0.009525,-8.087977,0,757249.7774,0.001631,6287392.06,16.497174,68.235796,1965850.668,8709183.735,0,0,56837.89301,0,0,139547.8624,675943.8602,45752.80626,2.562982,2.498822,11.8512,7.182507,48.172456,62469.26185,7.631828,3124.449184,51.920219,23506.09915,0,0,-0.661722,6056791.341,15527.2178,83.502826,149565.6601,3.843115,36.050453,2.219487,268455.012,0,1075159.031,84.827959,3622,4.670583,68.235796,19138.5568,120234.4518,2652392.394,12.261305,0,-0.454269,18.587076,2847039.807,37.807169,4.640067,4
276,10453776,9288665,1165113,1152233,9250157,0,25275,49282,1007840,8.757208,1007840,5.895574,0.139691,943.171414,53.142329,0.001737,-5.691036,1163657,1243078,1,5629551,10.895383,60.057143,146482,9296348,9.232472,17.9966,3386,1163657,0,7864,1456,2493,0.151075,0.125751,19.2249,2.779974,257,3652,4.364869,262,20.273169,0,7074830,18.019139,3.844837,5555380,0,89.104617,72749,2.775068,44.565839,0.156824,3506580,61.853009,4609529,68.300588,758,2.662661,60.057143,25275,60298,3740968,12.543386,11.145379,3.828708,20.972697,806989,5.67633,3.046364,3
277,12580272.46,11321769.23,1258503.225,4600451.957,9509849.568,240442.4101,34168.79002,2420949.468,1160709.286,10.9653,1802270.709,6.237274,4.802939,78.566374,56.06255,-0.202864,5.995378,1039438.55,1414471.725,0.240442,7329395.889,17.753894,68.484634,1767588.815,12075080.11,1.978741,14.533,21338.54257,1130806.666,0,352026.4429,44606.1546,17652.31998,0.821701,0.85882,18.179,2.303044,6323.635386,27326.52035,2.818132,1793.700379,25.0983,35208.70344,1279436.863,16.17413,6.593031,7052821.476,6346.717857,82.246106,107009.6159,1.527115,36.68604,4.802939,14751.86319,61.850521,12210.8678,87.786235,0,1.697023,74.163334,34168.79002,50128.39543,5022258.634,11.356972,11.915049,6.210032,21.253135,2579726.575,56.899411,1.656661,2
278,11460396.68,9793653.027,1666743.653,2355717.204,9149293.326,133802.8187,35727.72864,545547.6353,1177648.093,8.652975,1418299.81,-2.03668,9.381815,103.668687,49.849196,0.160105,-1.306844,1320271.992,1408099.382,1.408451,6328417.842,15.278306,61.541059,521228.2758,9719638.323,9.898609,16.13,27025.97219,1324770.891,133802.8187,593720.4557,342902.7791,20822.28056,1.146945,1.048057,17.15,5.515257,2701.391585,18003.37207,5.893868,0,35.303906,2316.311298,2931180.968,20.250894,1.997269,5712915.641,0,84.721694,107315.8324,3.639206,44.531046,10.733225,2747717.356,71.816621,1096711.878,80.46512,0,4.47858,62.441059,34197.71453,92363.06741,4006722.682,17.01861,0,1.932876,29.175009,2620427.322,16.060853,4.423059,2
279,11492851,9913314,1579537,819254,8392737,1257542,52065,319439,268000,12.943339,2069029,-0.111771,0.263846,354.862625,74.910177,-0.006611,-3.699818,1575893,1657263,1,8690685,21.440095,89.21312,309440,11235228,13.692744,14.4142,36233,1575893,1257542,22930,3644,30819,1.50112,1.608005,15.1584,3.476914,305,17651,3.362641,0,24.685375,0,730283,14.447499,-0.085624,8609315,0,78.559905,87756,2.133003,24.504694,0.274758,1997034,95.128215,190375,114.633932,29,2.185524,102.580541,52065,73120,2625913,15.933491,13.743648,-0.166315,18.346837,6850964,23.42753,2.183133,3
280,11442656,10131503,1311152,2545248,9969031,3471,38572,59527,95339,11.787216,109408,5.546734,0.596666,230.495675,65.80425,0.029125,-4.533876,1074979,1171088,1,7634754,1.097097,75.505164,1392582,9756187,7.68763,13.987,3367,1074979,3471,45554,2557,3172,0.139475,0.133589,15.2376,3.154474,136,10100,3.9693,155,22.10352,-7,8304760,17.060005,1.891068,7529754,-7,98.902903,108890,2.905873,27.425862,0.613823,592999,67.165621,3045004,77.407292,1500,3.08061,75.531453,38572,75093,2226433,12.941336,11.458459,1.796666,17.412946,604373,23.706336,3.38148,3
281,12754388,11579634,1174761,3550754,11298756,121961,13767,88283,0,4.656116,435317,-0.599696,0.82106,189.400893,61.446492,0.122182,-4.974288,1154604,1253016,1,7960924,3.811643,68.337468,1643131,10529302,7.238058,14.1865,11595,1154604,121961,65364,3046,9583,0.402961,0.349912,15.3957,2.981596,0,10324,3.712926,644,21.902655,2641,6922000,14.434191,-5.263664,7837124,-118,96.188357,92701,2.393647,32.623651,0.822917,610526,63.811278,4002757,72.468221,1414,2.67448,69.362716,13767,75933,2692178,10.145068,9.210642,-5.225583,14.989695,2257940,22.829407,3.008391,3
282,9956277.279,9217799.479,738477.7998,1627502.909,8584170.3,195184.3169,30899.843,89319.46414,359024.8807,17.145349,554209.1975,1.529861,0.557363,176.045663,72.693349,0.018052,-4.19517,667855.7021,934053.1231,0.240471,7309270.966,6.312642,84.096566,1053516.388,9834126.987,7.622242,12.188,44851.50795,763957.9003,0,40739.20793,36539.8573,44851.50795,2.0561,2.19374,14.901,2.677766,0,11480.82215,3.595801,0,24.227664,19078.75393,867808.5652,11.781086,1.324918,7237551.358,11177.34735,93.687358,54736.08149,0.827699,25.769685,0.557363,938198.3677,62.958608,20.680533,88.864945,0,0.882284,84.312765,30899.843,65298.3032,2596575.63,8.184742,9.377623,1.258792,12.900249,0,62.650666,0.877678,4
283,10557535,8717575,1839953,1995961,8173466,422297,47832,30233,46432,10.491317,498729,2.942995,0.457934,333.513423,72.761037,0.019942,-4.533703,1246084,1312050,1,7800913,5.802033,89.366959,1210317,8922322,10.144894,16.8047,12450,1246084,422297,35723,21857,10378,0.589275,0.523197,17.6943,3.80331,104,10315,4.361494,1064,27.380934,202,5572320,24.81358,0.308403,7681772,202,94.197967,121669,3.042985,18.905559,0.477364,0,70.235192,1956902,96.342846,632,3.286477,93.984266,47832,85134,1240550,21.106231,17.427866,-0.175836,23.952195,1566690,6.806357,3.549211,3
284,10337268,9208541,1128728,2769843,8625329,538366,9533,12529,98379,3.383843,811745,4.138808,1.086413,63.320152,70.219008,0.022931,2.580427,1155331,1206689,1,7309007,8.858272,79.211792,1816001,9127637,8.403042,19.8722,10187,1155331,538366,79406,-28130,6302,0.455379,0.310094,20.7556,3.022198,193,14396,3.603938,166,22.376028,1450,6080650,19.414664,-0.131146,7258727,1450,91.141728,70880,2.477652,27.109929,1.095831,32583,56.241078,2436356,87.512581,1386,2.601953,84.155944,9533,65890,1868910,12.257405,10.919017,-0.112187,15.549944,1188010,15.054142,2.752592,3
285,7756568,7040225,716341,6053011,7015038,0,13382,22068,0,10.448555,0,38.854427,0.32275,131.258303,20.957942,0,-0.229918,685463,692679,1,1632533,0,23.164725,1717417,3370020,8.702487,53.2432,45,685463,0,5269,30878,45,0.002934,0.002935,53.8037,2.706709,1279,588,4.082701,139,-8.207326,0,70261,55.641593,0.800205,1625617,0,99.962922,31346,1.394382,78.037232,0.32275,0,16.597805,5781658,23.271905,222,2.704052,23.173317,13382,16597,1744403,10.17497,9.235283,0.796788,44.065792,637,25.808716,2.764374,1
286,11102077,9732214,1369860,3096433,9612562,0,46245,85720,20061,13.616013,320061,0.730815,0.681664,195.252123,68.156751,0.067641,-3.63497,1282556,1370842,1,7668885,3.329612,78.689202,1353132,9086423,9.777303,15.7935,8605,1282556,0,52276,-1508,7940,0.35833,0.343147,16.8807,3.903393,553,3618,4.600697,263,24.91354,221,7556040,16.86856,-2.222853,7566815,221,96.670388,97712,3.091142,27.890574,0.746207,0,73.146565,2964137,82.527675,508,3.575606,78.717984,46245,89238,1519608,14.075518,12.338772,-2.287493,18.103522,865962,10.358424,3.796898,3
287,8548977.238,7771802.388,770964.2366,2570081.431,3673891.699,486041.9153,21487.17662,1110841.707,376355.0799,11.28138,2536328.733,12.398481,1.199572,241.768677,42.376498,0.047077,-8.229871,0,948040.0862,0.17554,3730962.108,41.691545,49.613488,835835.4774,6942917.602,9.726092,13.98,309474.4302,831481.3777,175115.5919,44755.5599,39829.55014,33231.69529,17.290404,8.101346,15.94,20.363636,0,7400.775832,22.14727,139776.0096,-24.923167,0,0,12.961996,2.095232,3622757.183,0,26.688416,42582.89855,1.716974,34.457067,1.199572,375645.3708,69.574195,239077.3588,229.794955,0,2.310523,98.608165,21487.17662,204370.4234,3320160.419,10.324833,12.655205,2.182517,29.863734,1567369.869,28.702564,2.33282,4
288,4029390,3484038,545349,893762,3385495,50000,10019,552199,0,7.341271,50000,2.020979,0.812685,173.872724,70.774013,0.001684,-3.184383,457859,494307,1,2892635,1.455394,83.008737,289091,3765779,9.577374,15.7498,1571,457859,50000,23508,-11022,1350,0.18516,0.161492,17.0036,3.605813,177,2521,4.559211,146,19.487303,-21,2699000,18.759404,-1.191724,2851761,-21,98.544606,35789,3.317726,22.181075,0.812685,0,72.146652,340387,85.442011,517,3.508566,84.234684,10019,33165,914018,15.652772,13.534282,-1.167079,19.123236,286803,8.593685,3.584028,4
289,6423375,5609217,814163,1407461,5390639,179778,19023,134801,0,9.310618,179778,6.239323,0.752302,150.517817,71.71325,0.00754,-2.174872,549178,641159,1,4659169,3.227371,83.288947,787516,5556553,6.97539,13.1687,6141,549178,140000,35051,24213,5150,0.456702,0.396293,15.3743,4.235702,41,3392,5.069734,0,17.855601,0,3775240,19.522687,3.78093,4606411,0,96.772629,57782,3.636838,21.91155,0.7789,0,64.924483,1220651,86.430737,608,3.839654,85.45204,19023,57991,950142,14.618415,13.294273,3.726932,18.538098,1361540,2.968111,4.101269,4
290,7770967,6927061,843905,1184802,6779684,25000,25349,121447,61999,12.025299,136999,1.413359,0.509412,216.063741,77.762832,0.017539,-4.280814,687582,756172,1,6110176,2.013304,88.805358,982984,7348105,6.983977,11.2366,5194,687582,25000,31126,-1763,5123,0.308152,0.311602,12.3576,3.279767,37,6318,3.875727,75,22.784733,-144,5184440,13.791317,1.537123,6042924,-144,97.986696,66608,3.017566,16.340257,0.509412,84994,78.743147,1058020,91.638642,692,3.056741,89.132827,25349,58779,1305181,12.182726,10.859717,1.454679,13.965176,953370,8.990714,3.219701,4
291,7740005,6814405,925602,2354799,6748532,24346,28742,31062,0,12.336311,24459,6.165161,0.848523,166.428246,59.393708,0.023595,-2.839557,688951,750269,1,4662925,0.361132,67.874779,1821696,6756272,7.10702,14.0809,2425,688951,24346,39566,-4185,2388,0.148229,0.146527,15.3342,3.114906,87,3874,4.350163,334,21.330231,0,5821720,18.917673,-2.754208,4597076,0,99.638868,77645,2.958085,32.992782,0.887017,198844,63.2143,2477714,69.096554,1088,3.028294,68.119644,28742,51346,2159196,13.583024,11.958674,-2.44239,20.134581,755869,28.421663,3.343642,2
292,10097356,9348817,748535,2673550,9247573,0,21026,5389,226729,11.012016,226729,3.002115,0.588161,405.69063,56.380294,-0.00611,-14.00843,752580,828354,1,5832079,2.451768,61.561223,1597618,8831034,5.676008,12.5481,2931,752580,0,34302,-4045,2616,0.128983,0.117998,13.8115,2.993556,303,5871,4.106652,77,21.993025,0,7825940,12.480682,4.290346,5692919,0,97.548232,81214,2.810354,41.374801,0.588161,1504211,59.397222,4172372,64.651146,1079,2.880032,61.561223,21026,58641,3138115,8.006732,7.413178,4.301987,13.148527,210074,19.841998,3.177632,2
