index,Total_assets,Total_liabilities,Equity,Liquid_assets,Deposits_and_short-term_funding,Long-term_funding,Net_income,Interbank_assets,Interbank_liabilities,Return_on_average_equity_(ROAE),Wholesale_funding,Growth_in_total_assets,Impaired_loans_/_Gross_customer_loans_&_advances,Loan_loss_reserves_/_Impaired_loans,Customer_loans_&_advances_/_Total_assets,Net_charge_offs_(NCOs)_/_Average_gross_customer_loans_&_advances,Unreserved_impaired_loans_/_Total_equity,Total_Common_Equity_/_Core_Tier_1,Total_Capital,Exchange_rate_from_original_currency,Gross_loans_&_advances_to_customers,Wholesale_funding_/_Total_funding_excluding_derivatives,Loans_&_advances_to_customers_/_Total_deposits_&_other_interest-bearing_liabilities,Financial_assets:_Available_for_sale_(AFS),Total_Earning_Assets,Unadjusted_leverage_ratio_(computed),Tier_1_Ratio,Interest_Expense,Tier_1_Capital,Long-term_borrowings_and_debt_securities_at_historical_cost_>_1_year,Impaired_/_Non-performing_loans_to_customers,Other_reserves,Interest_expense_on_customer_deposits,Interest_expense_/_average_interest_bearing_liabilities,Interest_expense_on_customer_deposits_/_Average_customer_deposits,Total_capital_adequacy_ratio,Interest_income_/_average_interest_earning_assets,Interest_income_on_bank_loans_(including_central_banks),Other_administrative_expenses,Interest_income_on_loans_/_Average_gross_customer_loans_&_advances,Other_interest_income,Effective_tax_rate,Total_net_trading_income_(losses)_and_fair_value_(FV)_gains_(losses),Savings_deposits,Total_equity_/_Risk-weighted_assets_(RWAs),Growth_in_net_customer_loans_&_advances,Net_loans_&_advances_to_customers,Net_gains_(losses)_on_other_securities_(including_FV_through_OCI),Customer_deposits_/_Total_funding_excluding_derivatives,Operating_revenue_after_impairments,Net_interest_income_(expenses)_/_Average_total_assets,Liquid_assets_(including_available_for_sale_&_held_to_maturity)_/_Total_assets,Impaired_loans_+_foreclosed_assets_/_gross_customer_loans_&_advances_+_foreclosed_assets,Financial_assets:_Held_to_maturity_(HTM),Risk_weighted_asset_intensity_(RWA_/_Total_Assets),Minimum_risk_assets,Gross_loans_&_advances_to_customers_/_Customer_deposits,Number_of_employees,Net_interest_margin_(average_interest_earning_assets),Loans_&_advances_to_customers_/_Deposits_&_short-term_funding,Profit_attributable_to_group_equity_holders,Interest_income_on_customer_loans_&_advances,Total_other_earning_assets,Total_equity_/_Total_liabilities_excluding_hybrid_capital_and_subordinated_liabilities,Capital_funds_/_Total_assets,Growth_in_gross_customer_loans_&advances,Capital_funds_/_Net_loans_&_advances_to_customers,Time_deposits,Non-interest_income_/_Operating_revenues,Net_interest_margin_(interest_earning_assets),rank_pre
613,1570489.635,1218328.934,352160.7017,946743.2655,1089961.963,0,0,783966.2827,941213.5728,0,941213.5728,0.205651,0,0,32.513603,0,0,0,0,1.1385,510622.771,86.352882,46.847761,0,1420291.935,0,0,0,0,0,0,66708.10809,0,0,0,0,0,0,0,0,0,0,0,0,0,8.218742,510622.771,0,13.647118,0,0,64.027597,0,0,0,162776.9828,343.279527,0,0,46.847761,0,0,909669.1639,28.905224,0,8.218742,68.966901,0,0,0,1
614,1241642,1112773,128870,166625,1088183,0,2392,1228,11251,7.445335,11251,0.986735,1.161332,95.527411,77.434558,0.050836,0.391868,115221,126007,1,972246,1.033925,88.354624,57402,1050794,7.93906,10.6182,805,115221,0,11291,-5652,803,0.299264,0.301705,11.6122,5.763005,112,2398,6.265415,59,27.294833,0,682680,11.87604,2.157021,961460,0,98.966075,17535,4.768626,13.41973,1.527371,0,87.394434,154198,90.279238,499,5.624319,88.354624,2392,15067,89334,11.580978,10.378998,2.17122,13.403574,287737,19.880337,5.775961,3
615,712203,657037,55165,154885,635132,18000,2426,54808,0,17.906867,38000,14.404239,0.169055,819.693654,74.860538,0.026692,-11.924227,52915,59423,1,540651,5.818119,81.631125,44117,639712,6.525184,10.1814,586,52915,18000,914,463,523,0.384236,0.356971,11.4337,4.844499,141,552,5.463997,0,30.407344,0,351246,10.614369,4.770448,533159,0,94.181881,8577,4.262719,21.747311,0.169055,0,72.973576,100077,87.891867,121,4.529893,83.944597,2426,7216,106553,8.396014,7.745685,4.804745,10.34682,65312,22.92186,4.500668,3
616,1171622,1022412,149210,99258,1010843,0,2395,2013,0,6.47759,35434,1.10361,1.427453,143.139941,85.508295,0.025986,-4.220897,146491,160666,1,1022731,3.505391,99.108764,32744,1053742,8.513251,13.408,1175,146491,0,14599,714,1146,0.467587,0.475053,14.7054,5.057487,50,1106,5.16934,25,32.191393,0,495258,13.656853,0.593621,1001834,0,96.494609,14247,4.212396,8.471845,1.672519,0,93.252346,77748,104.851503,248,4.673196,99.108764,2374,13179,51908,14.593921,12.735336,0.580036,14.893685,304475,15.360739,4.735137,3
617,941245,831059,110187,70234,791706,34000,560,1432,15638,2.041105,87638,1.359544,0.650131,153.871531,83.366286,0.245812,-2.519353,110309,118437,1,792610,10.613705,95.031525,37774,889884,9.71954,12.344,1501,110309,34000,5153,-122,1318,0.732405,0.717806,13.2536,4.45205,53,751,4.908621,79,33.806147,0,227724,12.330354,1.29713,784681,0,89.386295,6105,3.698663,12.555392,0.650131,47943,94.940637,116745,107.389834,108,3.831354,99.112676,560,9660,105203,13.258641,11.706516,1.387505,14.042267,360147,2.205882,3.96637,4
618,740904,665290,75614,83661,663197,0,1952,6620,0,10.517737,2500,0.541311,0.292047,333.993576,85.487863,0.035624,-5.780676,75153,81391,1,639622,0.376962,95.504503,67977,721130,8.681594,11.0809,1052,75153,0,1868,189,1019,0.634937,0.633246,12.0007,4.136306,16,489,4.600449,44,32.245748,0,395384,11.148873,2.602054,633383,0,99.623038,6663,3.587449,11.595024,0.292047,2247,91.53966,77280,96.810187,74,3.622648,95.504503,1952,7264,87747,11.36557,10.205641,2.576019,11.938116,210360,3.789199,3.732328,3
619,1368322,1213365,154957,174249,1133172,74800,6029,10550,11988,15.91269,101388,2.901237,0.812122,206.101274,78.457848,0.016659,-6.071362,146708,161141,1,1091831,8.393241,88.87259,97029,1246803,8.545329,12.7484,1984,146708,74800,8867,121,1526,0.665651,0.558527,14.0026,3.943314,76,654,4.50775,77,4.513779,3,407778,13.465201,0.997124,1073556,3,91.606759,12668,3.251219,16.391098,0.827382,50034,84.102719,213002,98.666798,254,3.379213,94.739016,6029,12244,173247,12.770848,11.3246,0.98905,14.433993,548617,15.282392,3.562468,2
620,1190161,1066666,123495,414757,1037805,16525,3369,10178,15971,11.052016,32496,2.58072,1.084049,95.6985,58.310178,-0.004868,0.264788,102663,110120,1,701260,3.082147,65.822371,369681,1100443,6.87558,14.5931,1194,102663,16525,7602,724,1075,0.458991,0.426914,15.653,3.287926,70,601,4.922922,58,20.014245,27,556431,17.554221,0.79256,693985,27,96.917853,11066,3.147066,34.848815,1.248808,0,59.110154,391946,68.627585,245,2.974054,66.870462,3369,8596,406458,11.577663,10.376327,0.808759,17.795053,275742,17.453799,3.444076,3
621,1401218,1245974,155244,366461,1201792,22000,2762,1378,17538,7.174771,148567,0.02577,0.6387,590.509145,65.255656,0.457042,-19.17562,136798,150006,1,950212,12.13989,74.716455,216256,1147093,8.422008,13.2845,1979,136798,22000,6069,2387,1101,0.646252,0.40984,14.5671,6.982191,176,2292,8.529193,0,25.732724,1,673495,15.075804,0.541316,914374,1,87.86011,20542,5.694923,26.153033,0.763396,0,73.490064,365083,88.373317,605,6.42895,76.084214,2762,20206,232719,12.45965,11.079218,0.549406,16.978173,335739,20.662636,7.04836,3
622,1386346,1258027,128319,250825,1197607,5000,3170,33195,117307,10.01046,173307,2.07388,0.838295,156.710988,67.694861,0.077113,-3.523251,124668,137161,1,950978,14.410942,77.811283,174654,1309462,7.357822,10.9169,1066,124668,5000,7972,428,345,0.354399,0.140745,12.0108,3.267895,47,800,4.302231,52,25.253478,302,430374,11.236566,7.144855,938485,212,85.589058,12693,3.195016,27.710254,1.027294,133335,82.373159,349416,92.390751,203,3.03739,78.363353,3170,9889,370977,10.20002,9.255914,7.10635,13.672994,109762,21.23455,3.426198,3
623,1224250,1107079,117171,132270,1094047,4000,1772,38461,0,6.133451,4000,0.888278,0.976836,64.64891,68.633612,0.034715,2.492084,102031,107398,1,845587,0.364283,76.460953,68540,1058015,6.948949,10.3029,636,102031,0,8260,-430,599,0.23153,0.221151,10.8449,3.398402,43,839,3.960871,64,35.820355,273,461119,11.83175,-0.285882,840247,139,99.635717,9774,3.045139,18.579702,1.936266,95192,80.891158,187999,77.289824,166,3.220398,76.801728,1772,8386,217768,10.622177,9.89757,-0.305948,14.420879,219513,8.445979,3.560493,2
624,720855,628626,92229,103027,624937,0,808,16704,0,3.526633,0,2.516934,1.80874,88.603802,80.591659,-0.089678,1.319542,98567,104958,1,590411,0,92.96121,78095,675748,12.513473,19.3972,1433,98567,0,10679,-6396,1427,0.928226,0.930366,20.6549,4.857783,0,1408,5.656697,17,37.750385,0,156447,18.149956,1.748619,580949,0,100,8255,4.026371,14.292333,1.80874,0,70.492679,86319,94.475283,172,4.048341,92.96121,808,8279,94799,14.671522,12.79439,1.716258,15.875576,374840,7.018682,4.24241,3
625,367122,329072,38050,39576,328321,0,504,4253,0,5.335945,16000,6.618612,0.676496,120.762712,84.823574,0,-1.159001,33668,39154,1,313971,4.87328,94.84803,5368,325739,7.901179,12.1248,216,36539,0,2124,-6,214,0.272524,0.280393,12.9926,4.726851,15,370,4.86576,48,41.190198,-8,100501,12.626221,9.128183,311406,-8,95.12672,3687,3.964838,10.780068,0.707488,0,82.086336,35323,100.528303,64,4.521056,94.84803,504,3660,14333,11.562819,10.364402,9.099154,12.218775,51790,7.816993,4.3934,3
626,861589,772552,89037,347614,727670,30000,708,727,0,3.197525,70200,5.981591,2.514077,63.970274,53.177211,0.005275,4.737356,90036,96470,1,465658,9.265247,60.470785,328807,812883,9.356402,17.5325,967,90036,30000,11707,-999,318,0.527148,0.191664,18.7853,3.071681,15,683,4.668862,46,12.267658,0,466270,17.337924,4.791889,458169,0,90.734753,6885,2.997343,40.345687,2.514077,0,59.603709,346887,67.735028,130,2.734237,62.963844,708,5311,354714,11.525049,10.334046,4.790367,19.433222,147964,13.390392,3.185972,3
627,1321014,1151568,169448,234037,1130126,17000,7156,15588,3083,17.049309,28083,8.236896,0.714802,360.238411,77.89766,0.009897,-11.595298,174073,188354,1,1056237,2.448118,89.705839,43512,1108453,11.340172,15.4112,1518,174073,17000,7550,-4625,1433,0.552726,0.534538,16.6755,4.81512,140,958,5.004833,10,1.541002,0,577578,15.001718,-0.88707,1029039,0,97.551882,12833,3.79839,17.716466,1.02534,0,85.504317,211426,94.387526,135,4.355121,91.055245,7156,13274,79414,14.714571,12.827116,-0.874195,16.466626,467819,5.968986,4.43583,3
628,1144623,1000055,144568,247955,982715,11138,2425,7091,32530,6.751983,68552,-3.417937,1.689407,65.713184,66.32769,0.049733,3.076061,106777,115300,1,767725,6.8976,76.389768,215195,1009583,8.196472,12.9854,705,106777,11138,12970,1038,529,0.277852,0.220992,14.0219,4.003555,31,1269,5.045294,51,25.613497,0,600145,17.581274,-1.148018,759202,0,93.1024,12574,3.573254,21.662591,2.259383,0,71.83885,240864,82.970298,323,3.839459,77.255562,2425,9739,250381,14.456005,12.630185,-1.133381,19.042099,235043,19.793433,4.240908,3
629,1864080,1556839,307241,143456,1529888,0,15118,6188,30035,19.653196,30035,3.088314,0.866036,319.734964,88.626722,0.226359,-10.523986,306096,329098,1,1699122,1.963216,107.986532,77450,1740190,11.753394,16.9262,2869,306096,0,14715,1060,2671,0.763176,0.726203,18.1981,9.021952,35,963,9.369301,3,39.18011,0,609876,16.989509,1.649329,1652073,0,98.036784,39019,8.05508,7.695914,1.65023,2,97.013862,137027,113.285902,312,8.390414,107.986532,15118,39477,88117,19.734924,16.482179,1.644562,18.597302,794210,15.034812,8.521224,3
630,894023,779321,114702,325229,769298,0,3210,624,13375,11.319807,13375,3.042084,0.384388,449.537263,58.708445,0.006421,-6.256212,114725,122513,1,534096,1.738598,68.226747,284022,825916,8.823921,18.4723,814,114725,0,2053,-23,809,0.429519,0.433544,19.7263,3.612824,17,374,5.652597,1,31.847134,13,502670,18.468598,1.778571,524867,13,98.261402,9592,3.582546,36.378147,0.577612,0,69.468571,324605,70.654815,174,3.331435,68.226747,3210,7483,301049,14.718197,12.829871,1.740904,21.853536,202940,17.754379,3.898146,2
631,1255160,1091286,163874,272312,1066322,17914,4454,3624,0,11.029974,38431,2.515767,2.24467,70.123401,61.715797,-0.023807,3.220767,145319,157248,1,787020,3.544524,71.444962,153611,1085221,9.781786,15.2366,496,145319,17914,17666,219,300,0.184994,0.114962,16.4873,3.556668,49,905,5.022732,4,34.509631,0,500009,17.182071,0.377729,774632,0,96.455476,14277,3.387755,31.619634,2.258703,124565,75.986328,373056,75.254947,284,3.47729,72.645223,4454,9863,310589,15.016595,13.056025,0.395705,21.155078,197409,26.455138,3.975646,2
632,1371592,1254966,116627,517729,1245116,0,4305,5926,78617,15.030441,78617,1.72932,0.544797,285.785199,58.388209,-0.001115,-7.060115,110051,121999,1,813514,6.31403,64.319148,436202,1253213,6.692923,11.522,387,110051,0,4432,3886,365,0.125439,0.126616,12.7729,3.067379,28,1862,4.772393,59,3.432032,2832,904430,12.210487,1.594228,800848,6,93.68597,19620,3.226333,37.746575,0.617485,0,69.637181,492933,69.739794,360,2.976427,64.319148,4305,9631,452365,9.293247,8.503039,1.570159,14.562938,116054,44.092762,3.529915,2
633,1423620,1267008,156612,212401,1185292,75000,2985,356,19922,7.718913,136586,-1.994301,0.317878,357.357357,80.024164,0.036366,-6.019334,152053,165143,1,1152330,10.837647,90.394924,199916,1365648,8.651782,13.1602,1990,152053,75000,3663,2239,1510,0.62338,0.541044,14.2932,4.102495,8,1487,4.855165,66,31.316153,194,643924,13.554833,2.468162,1139240,194,89.162353,14630,3.623937,14.919782,0.557696,0,81.159017,212045,102.547285,287,3.620879,96.114713,2985,13818,226408,12.360774,11.000969,2.474604,13.747059,399374,15.560596,3.890671,3
634,1076273,975992,100281,398255,945380,20000,2299,7359,0,9.276567,25000,4.472543,1.020843,146.058222,56.978387,0,-2.918798,97684,105234,1,622525,2.589654,63.523483,2,671030,8.683717,16.2184,1813,97684,20000,6355,0,1696,0.768245,0.738218,17.472,4.411975,363,1142,4.580027,20,41.005902,0,192700,16.649621,0.25569,613243,0,97.410346,10058,2.195901,40.915641,1.020843,42109,55.961824,433005,66.199302,131,3.399747,64.867355,2299,7119,57787,10.274777,9.317432,0.251868,16.352571,377246,42.513422,3.489897,2
635,1197282,1084219,113064,416927,1080847,0,2270,14301,18807,8.130154,18807,-6.795187,0.349502,607.845388,61.117765,0.001627,-11.736715,110843,119312,1,747635,1.740024,67.701719,323307,1069615,8.830852,16.5451,448,110843,0,2613,483,438,0.159078,0.162702,17.8092,2.88876,52,1093,4.490888,83,36.979456,0,266620,16.876584,2.801157,731752,0,98.259976,10350,2.80758,34.82279,0.349502,0,55.955573,400034,70.396124,202,2.747997,67.701719,2270,8282,337863,10.428161,9.443389,2.738324,15.451136,316327,15.845411,3.258023,2
636,1849950,1642615,207335,82003,1555928,69000,3916,2707,55000,7.638963,124000,1.582088,0.422538,42.429543,65.702316,0.000913,1.428606,212588,214878,1,1217643,7.631107,74.800853,0,1741037,10.824782,25.9976,1892,212588,69000,5145,-5253,1417,0.469894,0.381279,26.2777,3.309524,72,1824,4.108487,72,39.707467,0,1000600,25.355225,2.069934,1215460,0,92.368893,15368,3.161352,30.395308,0.422538,480295,44.20233,558672,81.12601,269,2.991772,78.118011,3916,12380,525577,12.622252,11.2076,2.067601,17.058151,243577,5.774227,3.416503,3
637,980466,886866,93600,147889,863194,10000,1467,470,12893,6.292087,22893,4.995743,2.251708,73.123014,79.926688,-0.003565,5.151709,94028,104189,1,796773,2.621754,89.745692,114687,921543,7.308186,11.6135,1065,94028,10000,17941,-1121,959,0.500599,0.462657,12.8685,3.932437,0,803,4.446267,49,30.703826,8,659105,11.560665,2.963343,783654,8,97.378246,9445,3.464904,15.247444,2.251708,1607,82.577264,149026,93.704817,203,3.563653,90.785385,1467,8730,137889,10.554018,9.546481,2.944509,11.944047,115478,14.109603,3.683178,3
638,986639,892019,94620,111780,885326,4749,2293,71345,100409,9.81687,105158,2.87713,0.09694,1526.617647,70.044261,0.006877,-10.252589,94060,103787,1,701465,11.81451,77.643345,23797,937449,8.446472,12.1023,818,94060,4749,680,560,657,0.372963,0.32739,13.3538,4.241499,133,1039,5.342626,252,30.70414,0,453458,12.174316,0.936212,691084,0,88.18549,10073,4.079592,25.822312,0.10164,142993,78.773493,183428,89.368048,178,3.95043,78.059833,2293,9322,246365,10.607397,9.590134,1.016989,13.691534,281101,7.899378,4.271114,3
639,422733,388034,34699,31191,344162,43000,1876,6680,0,22.231439,53000,3.396886,0.017166,6186.153846,88.621186,0.000268,-11.400905,34699,41720,1,378652,13.68936,97.519015,1550,389520,7.351016,9.3631,677,34699,40000,65,0,450,0.71026,0.55424,11.2577,4.698446,20,161,4.802813,17,0,0,106438,9.363127,3.259318,374631,0,86.31064,3902,3.689371,7.378416,0.250568,0,87.665737,24511,113.313902,45,4.063657,108.853098,1876,4474,14889,9.011931,8.917922,3.293706,10.062969,93385,7.634875,4.006676,3
640,977086,881440,95646,139937,879947,0,3691,42657,0,15.792823,0,2.90857,0.561227,327.22074,46.954516,-0.000645,-6.231311,89458,97000,1,467369,0,52.137913,54856,901961,8.317187,14.8501,401,89458,0,2623,266,401,0.184806,0.184806,16.1021,3.462673,44,903,5.69934,601,0,0,186007,15.877306,0.901943,458786,0,100,10835,3.707756,48.516712,0.955608,334113,61.653427,431393,53.113313,207,3.349624,52.137913,3691,6630,443175,10.851107,9.788903,0.885886,20.847628,186068,17.59114,4.011177,2
641,473157,401289,71868,27782,391281,0,4298,19353,0,24.550881,6000,4.855666,1.41226,196.497155,81.82823,0.134248,-7.551344,70383,75742,1,398227,1.533425,98.950882,6701,418863,5.803582,16.6956,1321,70383,0,5624,0,1300,1.37831,1.367097,17.9668,7.691784,0,429,8.108025,22,33.094645,0,75234,17.047824,12.6835,387176,0,98.466575,15308,5.573327,5.940523,1.569708,326,89.096642,8755,103.360145,155,6.467308,98.950882,4298,7625,31687,17.909287,15.189039,12.457288,18.562101,247001,60.601982,6.228902,3
642,612094,552744,59350,169551,550775,0,1401,94462,0,9.597369,0,1.52732,0.448854,284.826133,68.200146,-0.002907,-5.910699,58955,64731,1,422855,0,75.793019,68541,593790,7.254196,10.2408,282,58955,0,1898,395,277,0.206484,0.202823,11.2441,3.878828,0,546,5.349401,107,36.806495,0,229031,10.309422,5.081004,417449,0,100,6121,3.804507,27.700157,0.448854,0,94.052057,49203,76.774545,65,3.78258,75.793019,1401,5520,176341,10.73734,9.696223,5.015919,14.217306,93273,5.60366,3.981725,3
643,811797,723586,88211,49601,691024,25903,1979,15695,0,9.109478,25903,-1.666753,0.706505,73.051807,79.685808,0.005179,1.403453,77334,80718,1,650243,3.61306,90.203349,16605,701882,7.917538,10.6653,797,77334,23403,4594,575,676,0.437635,0.387895,11.132,3.601086,22,390,3.824932,55,38.27199,106,278680,12.16539,-1.865042,646887,34,96.38694,6997,3.007291,7.754402,1.203343,13349,89.320113,43278,94.098468,73,3.224455,93.612812,1979,6278,54995,12.233076,11.174099,-1.898387,14.022696,216042,8.760747,3.55505,4
644,349810,313005,36804,90215,312068,0,591,52089,0,6.497987,40000,6.514623,0.197239,706.952965,69.885366,-0.098847,-8.064341,36424,40101,1,247923,12.817719,78.337414,37749,342970,8.213852,12.3887,324,36424,0,489,98,288,0.429367,0.423779,13.6393,3.733836,57,205,4.905439,20,40.30303,-5,157744,12.517942,3.406327,244466,-5,87.182281,3463,3.484389,25.789714,0.511047,0,84.048483,38126,91.12538,50,3.44965,78.337414,591,2990,98504,11.758241,10.52114,3.43097,15.054854,51798,12.938403,3.534508,3
645,1061640,802991,258650,551993,754003,10000,957,6189,0,1.491406,10000,2.701521,0.509714,113.732098,43.616574,0.013485,-0.126039,219474,253471,1,465751,1.308895,60.608532,457772,954351,19.826446,33.413,1205,219474,10000,2374,39176,1173,0.640742,0.632129,38.5887,2.493364,79,625,3.77933,31,4.965243,179,351212,39.377151,2.639063,463051,179,98.691105,6823,2.385086,51.994367,0.557754,0,61.871538,417593,61.770444,149,2.138923,61.412355,957,4344,491300,32.210862,24.363249,2.638741,55.857778,283384,10.15389,2.695542,2
646,1765170,1204741,560429,56411,1180831,0,6303,29090,0,4.524137,0,0.703258,4.59373,21.226691,89.916892,0.003156,10.349215,563014,578643,1,1602815,0,134.41263,0,1682349,30.977881,38.8512,1053,563014,0,73629,-2585,1053,0.357808,0.357808,39.9297,4.315425,35,694,4.627024,26,39.787925,0,743876,38.672839,2.397776,1587186,0,100,17716,3.991344,6.919843,4.731508,65736,82.097135,93057,135.736189,204,4.072037,134.41263,6303,18326,95163,46.518629,31.749293,2.37044,35.309598,311453,0.914531,4.174049,4
647,1012446,917797,94649,90467,865535,34962,1204,2024,0,5.263733,64962,2.269959,0.493735,88.525499,71.861907,0.010033,0.437406,81919,85131,1,730757,7.214016,81.886847,60639,827509,6.30555,9.3176,1114,81919,21962,3608,-264,940,0.498393,0.456581,9.683,3.562328,22,1261,3.973727,38,37.193532,84,362591,10.765588,3.736915,727563,-6,92.785984,9622,2.763057,12.363721,0.54926,34709,86.837323,111493,87.459771,114,3.076138,84.059339,1204,7129,99946,10.460799,10.632567,3.731458,14.795832,220883,29.248082,3.353476,4
648,162440,144586,17854,38095,144252,0,87,10692,0,2.042853,0,3.512439,0.75537,67.203682,70.462325,-0.008715,1.596281,13111,13695,1,115043,0,79.34656,26164,151315,7.490844,12.7286,211,13111,0,869,23,211,0.592844,0.592844,13.2956,3.520369,11,125,4.336459,1,39.583333,0,51855,17.333307,0.504017,114459,0,100,1250,3.003432,23.451736,1.115519,0,63.41049,17244,79.751407,23,2.993562,79.34656,87,1244,36856,12.34836,10.991135,0.515495,15.598599,69421,4.538217,3.169547,4
649,840767,768152,72615,190213,755400,10000,1847,42467,31720,10.322328,76720,7.731803,1.508965,70.911752,74.578331,0.001443,3.831164,70161,76562,1,633812,10.023517,81.921871,139915,809412,7.655887,13.7115,1367,70161,10000,9564,505,1226,0.742004,0.724066,14.9625,3.327154,5,392,4.19354,23,36.441844,0,243968,14.191126,3.253737,627030,0,89.976483,6990,2.785109,22.623747,1.690287,0,60.860262,147746,92.032874,116,2.678428,83.006354,1847,6541,182382,9.453207,8.636757,3.224693,11.580786,278048,19.829545,2.789185,3
650,1498771,1352248,146523,336782,1318186,4802,6073,126454,171936,16.784589,178518,-7.33008,1.228629,83.414595,66.14346,0.001782,1.392955,141468,151782,1,1001604,13.493546,74.917438,183754,1393363,2.784262,11.2879,1422,141468,4802,12306,1639,1066,0.410079,0.362347,12.1109,3.214101,90,792,4.04035,116,36.040021,681,808311,11.691246,-1.732524,991339,681,86.506454,24445,2.763717,26.319898,1.285102,57693,83.619913,266476,87.516842,351,2.904225,75.204789,6073,10205,402024,10.835512,9.77621,-1.708418,14.780312,200490,56.118539,3.167947,2
651,1148079,1032393,115686,611755,1028509,0,2665,58525,0,9.418625,0,-2.049148,1.241425,135.669304,42.720057,0.369937,-1.909479,98059,105989,1,498862,0,47.686505,467077,1033241,6.913855,15.4782,332,98059,0,6193,8785,332,0.127325,0.127325,16.7299,2.732758,72,661,4.783687,43,0,0,618448,18.260511,-4.41966,490460,0,100,7668,2.869437,53.285096,1.346039,0,55.18183,553230,48.503416,156,2.663913,47.686505,2665,6097,542781,11.205616,10.076484,-4.206848,23.587245,92590,19.391709,3.276178,3
652,470436,430852,39584,108913,428849,1000,1384,20677,0,14.303986,33500,9.082562,0.057324,2025.728155,75.5023,-0.001419,-10.021726,39396,43569,1,359363,7.793434,82.631343,68876,444743,6.550127,10.1558,636,39396,1000,206,188,595,0.619088,0.623156,11.2315,3.680781,47,156,4.53976,8,0,45,268806,10.204218,4.000867,355190,45,92.206566,3709,3.229448,23.151502,0.498674,0,82.459251,88236,90.668325,43,3.133312,82.824024,1384,4000,89553,9.187378,8.414322,4.006425,11.144458,83369,6.258048,3.273801,4
653,807113,725370,81743,221540,706144,18000,2148,4572,0,10.771304,18000,-10.984635,0.412366,288.928413,66.767726,-0.004268,-5.197999,82399,88920,1,545389,2.485693,74.417657,202392,766985,8.359177,14.3136,372,82399,18000,2249,-854,227,0.191806,0.119823,15.4464,3.23363,68,699,4.592569,204,1.332108,344,537164,14.199653,2.466929,538891,344,97.514307,11452,3.290418,27.448449,0.576071,0,71.324461,216968,77.234813,83,3.1436,76.314604,2148,6187,228094,11.269145,10.127826,2.448944,15.168745,78194,38.661678,3.780359,3
654,1351755,1210200,141555,296722,1197828,2500,2104,6446,0,6.008339,161205,1.674396,0.579624,104.554015,74.097377,-0.00611,-0.187913,145300,152720,1,1007722,13.430079,83.445108,280288,1311138,8.661002,15.2075,1433,145300,2500,5841,-3745,1144,0.481446,0.439926,15.9841,3.101976,5,971,3.916633,84,31.776913,507,611602,14.815578,1.878872,1001615,507,86.569921,10947,2.908495,21.950871,0.579624,0,70.681965,181644,96.978125,203,2.747731,83.619268,2104,9775,309523,11.696827,10.471942,1.904254,14.132676,325342,13.312583,3.026509,4
655,654340,580161,74179,96848,575259,0,1319,1491,0,7.193646,20000,5.757389,0.116739,1061.057692,80.677477,-0.000191,-8.084498,74049,80693,1,534526,3.476695,91.76823,42495,582409,7.536318,13.9316,812,74049,0,624,-46,786,0.582611,0.584941,15.1816,4.732676,38,903,5.161014,45,39.881495,0,190289,13.956092,4.231206,527905,0,96.523305,7797,3.908699,14.800868,0.116739,0,81.229483,95357,96.266067,121,4.261299,91.76823,1319,6757,54504,12.785934,11.336461,4.223529,14.051581,188992,22.511524,4.350479,4
